_id,Estatus_solicitud,Sucursal,Empresa,codigo_producto,Broker,FrontEnd,Fecha_inicio_credito,Fecha_dispersion,Tiempo_funnel_segundos_netos,Dias_horas_transcurridos,Tiempo_total_funnel_formato,Tarea_mas_tardada,Tiempo_tarea_mas_tardada_formato
6940a2a292db66790e81c3a2,APPROVED,544,AEF,DISPOSICION-REVO,DISPOSICION-REVO,TYSON,2025-12-15 18:07:07,2025-12-15 19:40:26,"5,599","0 días, 1 horas",00:01:33:19,AXIVALDISPERSION,00:01:19:18
693b3b149b16a235bf94bcfd,APPROVED,53,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-11 15:43:49,2025-12-11 17:17:05,"5,596","0 días, 1 horas",00:01:33:16,AXIGESTION,00:01:22:01
69385af29b16a235bf94b00b,APPROVED,686,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-09 11:22:59,2025-12-09 12:56:05,"5,586","0 días, 1 horas",00:01:33:06,VERICUENTA,00:09:09:40
6941cd3b81588f0c780735e5,APPROVED,634,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-16 15:21:00,2025-12-16 16:54:03,"5,583","0 días, 1 horas",00:01:33:03,AXIDISPERSIONPOST,00:01:12:52
695561992a8c57159b3b75d2,APPROVED,615,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 11:47:05,2025-12-31 13:20:03,"5,578","0 días, 1 horas",00:01:32:58,AXIGESTION,00:01:31:06
693c851bbba57b103a504474,APPROVED,31,FISA,FORMER,Former - caminantes,TYSON,2025-12-12 15:12:05,2025-12-12 16:45:02,"5,577","0 días, 1 horas",00:01:32:57,AXIGESTION,00:00:59:52
6942dff35e4d057dda248eb7,APPROVED,64,FISA,FORMER,FORMER,TYSON,2025-12-17 10:53:08,2025-12-17 12:26:03,"5,575","0 días, 1 horas",00:01:32:55,AXIDYNAMICJOURNEY,00:01:24:38
694e919c7a2c8a2781912869,APPROVED,731,AEF,FORMER,FORMER,TYSON,2025-12-26 7:46:10,2025-12-26 9:19:01,"5,571","0 días, 1 horas",00:01:32:51,AXIDYNAMICJOURNEY,00:01:31:05
693c6ee3bba57b103a5043f0,APPROVED,257,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-12 13:40:14,2025-12-12 15:13:03,"5,569","0 días, 1 horas",00:01:32:49,AXIPREAPROBADO,00:01:24:59
6954028cb2f08b01bafc40a3,APPROVED,102,FISA,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-30 10:49:16,2025-12-30 12:22:03,"5,567","0 días, 1 horas",00:01:32:47,AXIGESTION,00:01:21:16
6953f8b36d406a18ee3e6963,APPROVED,557,AEF,FORMER,FORMER,TYSON,2025-12-30 10:07:16,2025-12-30 11:40:01,"5,565","0 días, 1 horas",00:01:32:45,AXIDYNAMICJOURNEY,00:01:30:01
692db6e0d49a0e64b8569944,APPROVED,602,AEF,FORMER,FORMER,TYSON,2025-12-01 9:40:17,2025-12-01 11:13:01,"5,564","0 días, 1 horas",00:01:32:44,AXIDYNAMICJOURNEY,00:01:10:08
693aee8dbf1a752c1552418e,APPROVED,680,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-11 10:17:18,2025-12-11 11:50:01,"5,563","0 días, 1 horas",00:01:32:43,AXIGESTION,00:01:20:50
69305cc49b16a235bf9492a1,APPROVED,295,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-03 9:52:37,2025-12-03 11:25:03,"5,546","0 días, 1 horas",00:01:32:26,AXIGESTION,00:00:48:43
69497ea2385b6b7e60ee9833,APPROVED,300,FISA,FORMER,FORMER,TYSON,2025-12-22 11:23:46,2025-12-22 12:56:01,"5,535","0 días, 1 horas",00:01:32:15,VERIEXPEDIENTEDIGITAL,31:20:33:58
692dd5b8d49a0e64b8569a66,APPROVED,1,FISA,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-01 11:51:57,2025-12-01 13:24:09,"5,532","0 días, 1 horas",00:01:32:12,AXIGESTION,00:01:31:32
695408c66d406a18ee3e69d3,APPROVED,686,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-30 11:15:51,2025-12-30 12:48:03,"5,532","0 días, 1 horas",00:01:32:12,AXIDYNAMICJOURNEY,00:01:24:08
69555fae2a8c57159b3b75c2,APPROVED,564,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-31 11:38:54,2025-12-31 13:11:03,"5,529","0 días, 1 horas",00:01:32:09,AXIGESTION,00:01:28:22
6946e2ece400bc1f9a0a311a,APPROVED,569,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-20 11:54:53,2025-12-20 13:27:01,"5,528","0 días, 1 horas",00:01:32:08,VERIEXPEDIENTEDIGITAL,32:16:36:29
6946c085c2e7a04374e71900,APPROVED,9,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-20 9:28:06,2025-12-20 11:00:06,"5,520","0 días, 1 horas",00:01:32:00,VERIEXPEDIENTEDIGITAL,31:23:08:58
69558da7f5eb7b322edd79d6,APPROVED,41,FISA,FORMER,FORMER,TYSON,2025-12-31 14:55:04,2025-12-31 16:27:03,"5,519","0 días, 1 horas",00:01:31:59,AXIDYNAMICJOURNEY,00:01:30:32
6941deef26fa78782939d3be,APPROVED,274,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-16 16:36:32,2025-12-16 18:08:20,"5,508","0 días, 1 horas",00:01:31:48,VERIEXPEDIENTEDIGITAL,53:19:03:47
692e08e7c480313a45eb2040,APPROVED,266,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-01 15:30:17,2025-12-01 17:02:03,"5,506","0 días, 1 horas",00:01:31:46,AXIGESTION,00:01:31:09
693b1d2ebf1a752c155242f3,APPROVED,562,AEF,FORMER,FORMER,TYSON,2025-12-11 13:36:17,2025-12-11 15:08:01,"5,504","0 días, 1 horas",00:01:31:44,AXIGESTION,00:00:31:33
6941b8b0b5b7954c38f1bd4d,APPROVED,655,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 13:53:20,2025-12-16 15:25:03,"5,503","0 días, 1 horas",00:01:31:43,VERICUENTA,00:02:05:28
692e04018637bf40499aadab,APPROVED,295,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-01 15:09:21,2025-12-01 16:41:02,"5,501","0 días, 1 horas",00:01:31:41,AXIGESTION,00:01:30:40
693d8ca89b16a235bf94c3c6,APPROVED,42,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-13 9:56:25,2025-12-13 11:28:05,"5,500","0 días, 1 horas",00:01:31:40,AXIGESTION,00:01:30:19
693aee569b16a235bf94bad2,APPROVED,64,FISA,FORMER,FORMER,TYSON,2025-12-11 10:16:24,2025-12-11 11:48:02,"5,498","0 días, 1 horas",00:01:31:38,AXIGESTION,00:01:24:54
6952e612f5eb7b322edd6fc5,APPROVED,581,AEF,FORMER,FORMER,TYSON,2025-12-29 14:35:32,2025-12-29 16:07:02,"5,490","0 días, 1 horas",00:01:31:30,AXIDYNAMICJOURNEY,00:01:28:58
693b1947b9db395b99a31601,APPROVED,585,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-11 13:19:35,2025-12-11 14:51:02,"5,487","0 días, 1 horas",00:01:31:27,AXIVALDISPERSION,00:01:44:17
692dd2d95cb43f7febfa9360,APPROVED,683,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 11:39:37,2025-12-01 13:11:02,"5,485","0 días, 1 horas",00:01:31:25,AXIGESTION,00:01:29:53
694eca005620472449549a82,APPROVED,295,FISA,FORMER,FORMER,TYSON,2025-12-26 11:46:42,2025-12-26 13:18:03,"5,481","0 días, 1 horas",00:01:31:21,AXIDYNAMICJOURNEY,00:01:29:21
6934631bb9db395b99a2fd9b,APPROVED,602,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-06 11:08:43,2025-12-06 12:40:03,"5,480","0 días, 1 horas",00:01:31:20,AXIDYNAMICJOURNEY,00:01:29:09
692e0e1dd49a0e64b8569cfe,APPROVED,627,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-01 15:52:30,2025-12-01 17:23:49,"5,479","0 días, 1 horas",00:01:31:19,AXIGESTION,00:01:30:54
6941b97ba1b342319ee1fd1b,APPROVED,283,FISA,FORMER,FORMER,TYSON,2025-12-16 13:56:47,2025-12-16 15:28:01,"5,474","0 días, 1 horas",00:01:31:14,AXIGESTION,00:01:30:13
6944504ef808f328fc04ece3,APPROVED,43,FISA,FORMER,FORMER,TYSON,2025-12-18 13:04:48,2025-12-18 14:36:02,"5,474","0 días, 1 horas",00:01:31:14,VERIEXPEDIENTEDIGITAL,34:17:42:55
6949c138385b6b7e60ee9a2f,APPROVED,597,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-22 16:07:52,2025-12-22 17:39:04,"5,472","0 días, 1 horas",00:01:31:12,VERIFIRMASUCURSAL,00:00:47:59
6940949486ad9e5c6571b654,APPROVED,607,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-15 17:07:01,2025-12-15 18:38:05,"5,464","0 días, 1 horas",00:01:31:04,AXIVALDISPERSION,00:01:41:40
694c3853e8293b72409d6067,APPROVED,7,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-24 13:00:36,2025-12-24 14:31:39,"5,463","0 días, 1 horas",00:01:31:03,VERIEXPEDIENTEDIGITAL,48:08:52:44
6941944bb5b7954c38f1bbe5,APPROVED,691,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 11:18:04,2025-12-16 12:49:04,"5,460","0 días, 1 horas",00:01:31:00,AXIDYNAMICJOURNEY,00:01:29:45
6952a02be8293b72409d6db6,APPROVED,302,FISA,FORMER,FORMER,TYSON,2025-12-29 9:37:19,2025-12-29 11:08:02,"5,443","0 días, 1 horas",00:01:30:43,AXIDYNAMICJOURNEY,00:01:24:20
692e007c5cb43f7febfa958d,APPROVED,689,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 14:54:21,2025-12-01 16:25:04,"5,443","0 días, 1 horas",00:01:30:43,AXIGESTION,00:00:27:19
693d8e679b16a235bf94c3cb,APPROVED,566,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-13 10:06:20,2025-12-13 11:37:02,"5,442","0 días, 1 horas",00:01:30:42,AXIPREAPROBADO,00:01:26:15
693c410cfd1d702b2f9f75e3,APPROVED,322,FISA,FORMER,FORMER,TYSON,2025-12-12 10:21:35,2025-12-12 11:52:15,"5,440","0 días, 1 horas",00:01:30:40,AXIDYNAMICJOURNEY,00:01:26:31
69559f40b9f9c62c4f873699,APPROVED,316,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 16:10:08,2025-12-31 17:40:43,"5,435","0 días, 1 horas",00:01:30:35,AXIDYNAMICJOURNEY,00:01:29:10
693daae69b16a235bf94c45e,APPROVED,19,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-13 12:05:27,2025-12-13 13:36:01,"5,434","0 días, 1 horas",00:01:30:34,AXIGESTION,00:01:29:19
693b1eb4bf1a752c15524302,APPROVED,275,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-11 13:42:45,2025-12-11 15:13:19,"5,434","0 días, 1 horas",00:01:30:34,VERIEXPEDIENTEDIGITAL,67:02:02:01
694ae5f478c1bc208163faae,APPROVED,39,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-23 12:56:53,2025-12-23 14:27:23,"5,430","0 días, 1 horas",00:01:30:30,AXIVALDISPERSION,00:22:59:22
6930645bbf1a752c155217c6,APPROVED,612,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-03 10:24:59,2025-12-03 11:55:28,"5,429","0 días, 1 horas",00:01:30:29,AXIGESTION,00:01:29:49
69345f52bba57b103a5025bf,APPROVED,721,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-06 10:52:35,2025-12-06 12:23:03,"5,428","0 días, 1 horas",00:01:30:28,AXIGESTION,00:00:34:18
695028dd97f2b16f8fb13eca,APPROVED,680,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-27 12:43:41,2025-12-27 14:14:01,"5,420","0 días, 1 horas",00:01:30:20,VERIEXPEDIENTEDIGITAL,38:07:23:22
6937633ebf1a752c1552338e,APPROVED,35,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-08 17:46:07,2025-12-08 19:16:27,"5,420","0 días, 1 horas",00:01:30:20,VERIFRAUDES,01:04:45:13
69499e43e400bc1f9a0a379c,APPROVED,276,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-22 13:38:43,2025-12-22 15:09:01,"5,418","0 días, 1 horas",00:01:30:18,VERIEXPEDIENTEDIGITAL,29:21:20:28
695596d4f5eb7b322edd7a11,APPROVED,290,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-31 15:38:47,2025-12-31 17:09:04,"5,417","0 días, 1 horas",00:01:30:17,AXIPREAPROBADO,00:01:27:20
693b07bdbf1a752c15524254,APPROVED,317,FISA,FORMER,FORMER,TYSON,2025-12-11 12:04:47,2025-12-11 13:35:02,"5,415","0 días, 1 horas",00:01:30:15,AXIVALDISPERSION,00:03:31:36
692f24a0b9db395b99a2e37f,APPROVED,321,FISA,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-02 11:40:49,2025-12-02 13:11:02,"5,413","0 días, 1 horas",00:01:30:13,AXIGESTION,00:01:29:45
6939e432fd1d702b2f9f6da7,APPROVED,115,FISA,FORMER,FORMER,TYSON,2025-12-10 15:20:52,2025-12-10 16:51:03,"5,411","0 días, 1 horas",00:01:30:11,AXIEFECTIVOPOST,00:17:54:34
6941a6cab5b7954c38f1bca1,APPROVED,308,FISA,PENSIONADOS,Socio_Micronegocio,LANDING,2025-12-16 12:39:52,2025-12-16 14:10:01,"5,409","0 días, 1 horas",00:01:30:09,AXIGESTION,00:01:23:35
692de7135cb43f7febfa9430,APPROVED,590,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-01 13:05:55,2025-12-01 14:35:59,"5,404","0 días, 1 horas",00:01:30:04,VERIEXPEDIENTEDIGITAL,16:02:27:01
692db7fc1df7474e0fd3cb3e,APPROVED,641,AEF,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-01 9:45:06,2025-12-01 11:15:01,"5,395","0 días, 1 horas",00:01:29:55,AXIGESTION,00:01:28:43
692e00335cb43f7febfa9589,APPROVED,583,AEF,FORMER,FORMER,TYSON,2025-12-01 14:53:09,2025-12-01 16:23:03,"5,394","0 días, 1 horas",00:01:29:54,VERICUENTA,00:02:16:26
69307416bf1a752c15521879,APPROVED,723,AEF,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-03 11:32:12,2025-12-03 13:02:03,"5,391","0 días, 1 horas",00:01:29:51,AXIGESTION,00:01:24:28
693b0724fd1d702b2f9f71b1,APPROVED,680,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-11 12:02:12,2025-12-11 13:32:01,"5,389","0 días, 1 horas",00:01:29:49,AXIGESTION,00:01:15:51
6930bb67f7d61e67d6cf8d10,APPROVED,265,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-03 16:36:23,2025-12-03 18:06:07,"5,384","0 días, 1 horas",00:01:29:44,AXIGESTION,00:01:28:09
694ac84ebd0165676298f550,APPROVED,53,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-23 10:50:23,2025-12-23 12:20:06,"5,383","0 días, 1 horas",00:01:29:43,AXIDYNAMICJOURNEY,00:01:28:02
69372a0314299534bf078f10,APPROVED,275,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-08 13:41:56,2025-12-08 15:11:31,"5,375","0 días, 1 horas",00:01:29:35,VERIEXPEDIENTEDIGITAL,42:19:28:35
693861a85ed90e043cacbddb,APPROVED,545,AEF,FORMER,FORMER,TYSON,2025-12-09 11:51:37,2025-12-09 13:21:05,"5,368","0 días, 1 horas",00:01:29:28,AXIGESTION,00:01:12:34
69530184562047244954a692,APPROVED,276,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-29 16:32:37,2025-12-29 18:02:05,"5,368","0 días, 1 horas",00:01:29:28,AXIDYNAMICJOURNEY,00:01:26:49
693d9527fd1d702b2f9f79d1,APPROVED,711,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-13 10:32:39,2025-12-13 12:02:01,"5,362","0 días, 1 horas",00:01:29:22,AXIGESTION,00:01:28:19
694ffa1c6d406a18ee3e5e53,APPROVED,30,FISA,REVO-DLC,DLC,LANDING,2025-12-27 9:24:15,2025-12-27 10:53:35,"5,360","0 días, 1 horas",00:01:29:20,VERIEXPEDIENTEDIGITAL,39:06:30:34
69375b32bba57b103a502f7d,APPROVED,571,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-08 17:11:47,2025-12-08 18:41:02,"5,355","0 días, 1 horas",00:01:29:15,AXIGESTION,00:00:22:50
6952e08597f2b16f8fb14585,APPROVED,677,AEF,FORMER,FORMER,TYSON,2025-12-29 14:11:52,2025-12-29 15:41:04,"5,352","0 días, 1 horas",00:01:29:12,AXIDYNAMICJOURNEY,00:00:48:31
69542e4b7a2c8a278191390c,APPROVED,24,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-30 13:55:55,2025-12-30 15:25:06,"5,351","0 días, 1 horas",00:01:29:11,AXIDYNAMICJOURNEY,00:01:20:17
694add8378c1bc208163fa72,APPROVED,579,AEF,FORMER,FORMER,TYSON_COA,2025-12-23 12:20:53,2025-12-23 13:50:01,"5,348","0 días, 1 horas",00:01:29:08,VERIEXPEDIENTEDIGITAL,38:11:34:24
69500e326d406a18ee3e5ebb,APPROVED,46,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-27 10:49:55,2025-12-27 12:19:02,"5,347","0 días, 1 horas",00:01:29:07,VERIEXPEDIENTEDIGITAL,35:09:39:38
6952db2be8293b72409d6f55,APPROVED,597,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-29 13:48:59,2025-12-29 15:18:01,"5,342","0 días, 1 horas",00:01:29:02,AXIDYNAMICJOURNEY,00:00:27:16
695319fdb2f08b01bafc3e98,APPROVED,278,FISA,FORMER,FORMER,TYSON_COA,2025-12-29 18:17:03,2025-12-29 19:46:02,"5,339","0 días, 1 horas",00:01:28:59,AXIGESTION,00:01:25:05
69399d01f7d61e67d6cfad66,APPROVED,618,AEF,FORMER,FORMER,TYSON,2025-12-10 10:17:07,2025-12-10 11:46:04,"5,337","0 días, 1 horas",00:01:28:57,AXIDYNAMICJOURNEY,00:01:21:18
692f500cfd1d702b2f9f4337,APPROVED,33,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-02 14:46:05,2025-12-02 16:15:02,"5,337","0 días, 1 horas",00:01:28:57,AXIGESTION,00:01:27:07
692dfcae5cb43f7febfa9556,APPROVED,285,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 14:38:07,2025-12-01 16:07:02,"5,335","0 días, 1 horas",00:01:28:55,AXIGESTION,00:01:23:44
694c2b9497f2b16f8fb13648,APPROVED,599,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-24 12:06:13,2025-12-24 13:35:07,"5,334","0 días, 1 horas",00:01:28:54,AXIDYNAMICJOURNEY,00:01:27:15
69555ad16d406a18ee3e6ea8,APPROVED,683,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-31 11:18:10,2025-12-31 12:47:03,"5,333","0 días, 1 horas",00:01:28:53,AXIGESTION,00:01:26:28
695563522a8c57159b3b75e7,APPROVED,660,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-31 11:54:27,2025-12-31 13:23:04,"5,317","0 días, 1 horas",00:01:28:37,AXIDYNAMICJOURNEY,00:01:26:01
69446d12d63b6d594eed12a4,APPROVED,272,FISA,FORMER,FORMER,TYSON,2025-12-18 15:07:31,2025-12-18 16:36:03,"5,312","0 días, 1 horas",00:01:28:32,VERIEXPEDIENTEDIGITAL,36:09:45:10
69556ddab2f08b01bafc46a5,APPROVED,659,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-31 12:39:32,2025-12-31 14:08:01,"5,309","0 días, 1 horas",00:01:28:29,AXIDYNAMICJOURNEY,00:01:27:08
694ec0d6e8293b72409d645e,APPROVED,313,FISA,FORMER,FORMER,TYSON,2025-12-26 11:07:35,2025-12-26 12:36:01,"5,306","0 días, 1 horas",00:01:28:26,AXIDYNAMICJOURNEY,00:01:27:34
69459618bbb5f548ae491547,APPROVED,607,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 12:14:48,2025-12-19 13:43:05,"5,297","0 días, 1 horas",00:01:28:17,VERIEXPEDIENTEDIGITAL,35:04:17:16
6945be2ae6eef94935da3f6d,APPROVED,718,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 15:05:47,2025-12-19 16:34:01,"5,294","0 días, 1 horas",00:01:28:14,VERIEXPEDIENTEDIGITAL,34:15:45:34
694599a3e6eef94935da3e67,APPROVED,690,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 12:29:56,2025-12-19 13:58:01,"5,285","0 días, 1 horas",00:01:28:05,VERIEXPEDIENTEDIGITAL,31:23:54:27
69556af1b2f08b01bafc4692,APPROVED,553,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 12:26:57,2025-12-31 13:55:02,"5,285","0 días, 1 horas",00:01:28:05,AXIDYNAMICJOURNEY,00:01:24:50
693347d1fd1d702b2f9f5631,APPROVED,250,FISA,FORMER,FORMER,TYSON,2025-12-05 15:00:03,2025-12-05 16:28:01,"5,278","0 días, 1 horas",00:01:27:58,AXIDYNAMICJOURNEY,00:01:19:37
692dbf6d3951d9144b969be5,APPROVED,683,AEF,FORMALDIGITAL-EXPRESS,Socio_Micronegocio,MOBILE,2025-12-01 10:19:08,2025-12-01 11:47:06,"5,278","0 días, 1 horas",00:01:27:58,AXIGESTION,00:01:24:05
69344e17fd1d702b2f9f58ec,APPROVED,615,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-06 9:39:04,2025-12-06 11:07:01,"5,277","0 días, 1 horas",00:01:27:57,AXIGESTION,00:01:25:22
69541e557a2c8a2781913893,APPROVED,298,FISA,DISPOSICION-REVO,DISPOSICION-REVO,TYSON,2025-12-30 12:49:48,2025-12-30 14:17:40,"5,272","0 días, 1 horas",00:01:27:52,AXIVALDISPERSION,00:01:10:51
694ed4365620472449549ac3,APPROVED,657,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-26 12:30:14,2025-12-26 13:58:01,"5,267","0 días, 1 horas",00:01:27:47,AXIDYNAMICJOURNEY,00:01:24:16
69558af0b2f08b01bafc47ad,APPROVED,702,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-31 14:43:29,2025-12-31 16:11:01,"5,252","0 días, 1 horas",00:01:27:32,AXIDYNAMICJOURNEY,00:01:25:47
6955424d2a8c57159b3b74eb,APPROVED,285,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 9:33:34,2025-12-31 11:01:04,"5,250","0 días, 1 horas",00:01:27:30,AXIGESTION,00:01:25:29
6949829c9fd4cb70c59bc2e2,APPROVED,607,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-22 11:40:44,2025-12-22 13:08:03,"5,239","0 días, 1 horas",00:01:27:19,VERIEXPEDIENTEDIGITAL,30:09:42:41
69384d825ed90e043cacbd33,APPROVED,669,AEF,FORMER,FORMER,TYSON,2025-12-09 10:25:44,2025-12-09 11:53:02,"5,238","0 días, 1 horas",00:01:27:18,AXIGESTION,00:01:25:22
694588b9d63b6d594eed15f1,APPROVED,631,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 11:17:46,2025-12-19 12:45:04,"5,238","0 días, 1 horas",00:01:27:18,VERIEXPEDIENTEDIGITAL,31:22:11:47
695566aeb2f08b01bafc4666,APPROVED,105,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 12:08:47,2025-12-31 13:36:01,"5,234","0 días, 1 horas",00:01:27:14,AXIDYNAMICJOURNEY,00:01:26:11
694590022ac8d645f6153c3f,APPROVED,321,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 11:48:51,2025-12-19 13:16:04,"5,233","0 días, 1 horas",00:01:27:13,VERIEXPEDIENTEDIGITAL,32:11:36:37
69372ee4bf1a752c155231d3,APPROVED,560,AEF,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-08 14:02:50,2025-12-08 15:30:02,"5,232","0 días, 1 horas",00:01:27:12,AXIGESTION,00:01:25:14
69375775fd1d702b2f9f62b1,APPROVED,613,AEF,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-08 16:55:55,2025-12-08 18:23:02,"5,227","0 días, 1 horas",00:01:27:07,AXIDESTINOCREDITO,00:19:49:34
693b4003b9db395b99a31728,APPROVED,64,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-11 16:04:52,2025-12-11 17:31:51,"5,219","0 días, 1 horas",00:01:26:59,VERIEXPEDIENTEDIGITAL,63:03:52:14
695308a77a2c8a278191356b,APPROVED,87,FISA,FORMER,FORMER,TYSON,2025-12-29 17:03:04,2025-12-29 18:30:01,"5,217","0 días, 1 horas",00:01:26:57,AXIGESTION,00:01:25:42
6931c823bba57b103a501abe,APPROVED,291,FISA,DISPOSICION-REVO,DISPOSICION-REVO,TYSON_COA,2025-12-04 11:43:08,2025-12-04 13:10:04,"5,216","0 días, 1 horas",00:01:26:56,VERIEMAIL,00:02:12:57
692f71555ed90e043cac9c28,APPROVED,25,FISA,FORMER,FORMER,TYSON,2025-12-02 17:08:07,2025-12-02 18:35:02,"5,215","0 días, 1 horas",00:01:26:55,AXICHEQUEPOST,01:17:18:50
6949bdc4dde960250140e1ef,APPROVED,585,AEF,FORMER,FORMER,TYSON,2025-12-22 15:53:10,2025-12-22 17:20:03,"5,213","0 días, 1 horas",00:01:26:53,VERIEXPEDIENTEDIGITAL,32:08:05:12
69558725562047244954afd7,APPROVED,41,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 14:27:20,2025-12-31 15:54:04,"5,204","0 días, 1 horas",00:01:26:44,AXIDYNAMICJOURNEY,00:01:25:20
695417b86d406a18ee3e6a42,APPROVED,293,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-30 12:19:38,2025-12-30 13:46:22,"5,204","0 días, 1 horas",00:01:26:44,AXIDYNAMICJOURNEY,00:01:25:06
6942f93da1b342319ee20280,APPROVED,97,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-17 12:41:02,2025-12-17 14:07:41,"5,199","0 días, 1 horas",00:01:26:39,VERIEXPEDIENTEDIGITAL,55:15:16:32
6950335e6d406a18ee3e5faf,APPROVED,735,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-27 13:28:30,2025-12-27 14:55:01,"5,191","0 días, 1 horas",00:01:26:31,VERIEXPEDIENTEDIGITAL,36:08:46:28
